,feature
997,VIDEO_WM8739
998,RAPIDIO
999,CHARGER_SBS
1000,SENSORS_IIO_HWMON
1001,SENSORS_IBMPEX
1002,VIDEO_TDA9840
1003,LEDS_CLASS
1004,VIDEO_CS3308
1005,SENSORS_ISL29018
1006,ISL29125
1007,SI1145
1008,APPLE_GMUX
1009,MFD_MAX8907
1010,VIDEO_DEV
1011,MAX30100
1012,VIDEO_TDA7432
1013,CHARGER_BD99954
1014,TSYS01
1015,MB1232
1016,ICP10100
1017,SENSORS_MAX20730
1018,MAG3110
1019,AGP_SIS
1020,MEDIA_SUPPORT
1021,MEDIA_TUNER_MXL301RF
1022,NTB
1023,GPIO_SCH
1024,SERIO_I8042
1025,LIBCRC32C
1026,SENSORS_ZL6100
1027,XOR_BLOCKS
1028,MLX90614
1029,DMARD09
1030,VIDEO_SAA6588
1031,HTU21
1032,IIO_BUFFER_HW_CONSUMER
1033,BT_MRVL
1034,I2C_SIMTEC
1035,HTS221
1036,TI_DAC5571
1037,MTD_NAND_DENALI
1038,VIDEO_TW2804
1039,LTC2471
1040,MAX30102
1041,TCS3414
1042,JBD2
1043,IIO_ST_LSM6DSX_I2C
1044,AGP_INTEL
1045,MEDIA_TUNER_MC44S803
1046,IIO_ST_GYRO_3AXIS
1047,LEDS_AS3645A
1048,MTD_NAND_CORE
1049,INPUT_LEDS
1050,MAX44000
1051,LEDS_TI_LMU_COMMON
1052,MEDIA_TUNER_TDA8290
1053,ZPA2326_I2C
1054,PCI_STUB
1055,MTD_PMC551
1056,TPS65010
1057,DMARD10
1058,HID_SENSOR_CUSTOM_SENSOR
1059,PUNIT_ATOM_DEBUG
1060,ISL29501
1061,MMA9553
1062,NET_IFE
1063,VZ89X
1064,EEPROM_AT24
1065,VCNL4035
1066,MEDIA_TUNER_TEA5761
1067,W1_SLAVE_DS28E04
1068,EXTCON_PTN5150
1069,VIDEO_TVP7002
1070,GPIO_MAX730X
1071,BMA400_I2C
1072,LEDS_MENF21BMC
1073,TI_ADS1015
1074,TMP006
1075,LAPB
1076,SENSORS_TPS40422
1077,XFS_FS
1078,SND_SOC_STAC9766
1079,SND_SOC_WM9713
1080,SND_SOC_WM9705
1081,SND_SOC_AD1980
1082,MFD_PCF50633
1083,BRIDGE
1084,MMA7455_I2C
1085,MCP4725
1086,BACKLIGHT_PCF50633
1087,I2C_CBUS_GPIO
1088,SENSORS_MAX20751
1089,MFD_DA9150
1090,MDIO_BCM_UNIMAC
1091,EXTCON_SM5502
1092,UBSAN_SANITIZE_ALL
1093,IAQCORE
1094,MAX517
1095,DVB_NXT200X
1096,AD7091R5
1097,MMC_CB710
1098,ADXL372_I2C
1099,MEDIA_TUNER_TEA5767
1100,CHARGER_BQ2415X
1101,RAPIDIO_TSI568
1102,ADI_AXI_ADC
1103,IIO_BUFFER_DMAENGINE
1104,IIO_BUFFER_DMA
1105,MEDIA_TUNER_FC0012
1106,NFC_DIGITAL
1107,REGMAP_AC97
1108,SND_SOC_WM9712
1109,VIDEO_TW9906
1110,CHARGER_BQ25890
1111,LTR501
1112,MXC4005
1113,ISL29020
1114,GPIO_BT8XX
1115,VIDEO_SAA6752HS
1116,SCSI_FC_ATTRS
1117,APDS9802ALS
1118,MISC_ALCOR_PCI
1119,HDC100X
1120,MCP4531
1121,MEMSTICK_JMICRON_38X
1122,FIREWIRE_OHCI
1123,VIDEO_TLV320AIC23B
1124,TCG_TIS_ST33ZP24
1125,GPIO_JANZ_TTL
1126,DRM_TTM_DMA_PAGE_POOL
1127,FPGA_MGR_ALTERA_CVP
1128,W1_SLAVE_DS2408
1129,EXT4_FS
1130,SENSORS_PXE1610
1131,MISC_RTSX_PCI
1132,I2C_XILINX
1133,ST_UVIS25_I2C
1134,KMX61
1135,AD5446
1136,GPIO_VX855
1137,SENSORS_SHT15
1138,AK09911
1139,SND_OXYGEN_LIB
1140,FPGA_REGION
1141,W1_SLAVE_DS2438
1142,BATTERY_SBS
1143,RFD77402
1144,SENSORS_UCD9000
1145,I2C_PCA_PLATFORM
1146,SENSORS_MAX16601
1147,RAPIDIO_CHMAN
1148,BACKLIGHT_SKY81452
1149,SENSORS_BEL_PFE
1150,NAU7802
1151,MEDIA_TUNER_FC0013
1152,STK8312
1153,MEDIA_TUNER_TDA18250
1154,SENSORS_LTC3815
1155,MTD_CFI
1156,US5182D
1157,RAPIDIO_RXS_GEN3
1158,VIDEO_TVP514X
1159,SENSORS_PMBUS
1160,FB_SM501
1161,VIDEO_TW9903
1162,SENSORS_HMC5843_I2C
1163,MEDIA_TUNER_MT2266
1164,MFD_DA9062
1165,MEDIA_TUNER_MT2131
1166,CHR_DEV_SG
1167,VEML6030
1168,SENSORS_DRIVETEMP
1169,AL3320A
1170,CM3232
1171,MEDIA_TUNER_IT913X
1172,MEDIA_TUNER_MAX2165
1173,USB_CHIPIDEA
1174,SENSORS_RM3100_I2C
1175,SPS30
1176,RAPIDIO_TSI57X
1177,I2C_NFORCE2_S4985
1178,GPIO_PCF857X
1179,VIDEO_TW9910
1180,HID_LENOVO
1181,EEPROM_LEGACY
1182,SAMSUNG_LAPTOP
1183,CM3323
1184,VCNL3020
1185,SENSORS_IR35221
1186,SENSORS_MAX16064
1187,CRYPTO_USER_API
1188,INET6_TUNNEL
1189,NTB_SWITCHTEC
1190,DRM_KOMEDA
1191,BH1750
1192,LEDS_MT6323
1193,DLM
1194,DRM_UDL
1195,IIO_ST_MAGN_3AXIS
1196,REGULATOR_WM8994
1197,MCB_PCI
1198,FIREWIRE_NOSY
1199,BMP280
1200,AD7291
1201,MEDIA_TUNER_M88RS6000T
1202,NFC_PN533_I2C
1203,VIDEO_VP27SMPX
1204,ITG3200
1205,EXTCON_MAX14577
1206,MPU3050
1207,MPU3050_I2C
1208,RMI4_F03_SERIO
1209,IKHEADERS
1210,MEDIA_TUNER_XC4000
1211,SND_SOC_WCD9335
1212,VIDEO_ADV7604
1213,NTB_TRANSPORT
1214,GPIO_PCIE_IDIO_24
1215,CCS811
1216,PERF_EVENTS_AMD_POWER
1217,MEDIA_TUNER_E4000
1218,GPIO_ADP5588
1219,MEDIA_TUNER_SIMPLE
1220,CAIF
1221,DRM_MXSFB
1222,INTEL_PCH_THERMAL
1223,VIDEO_UPD64083
1224,OPT3001
1225,NOTIFIER_ERROR_INJECTION
1226,EXTCON_RT8973A
1227,VIDEO_ADV7170
1228,LEDS_USER
1229,AGP_VIA
1230,IPV6_TUNNEL
1231,CRYPTO_ECC
1232,MCP3422
1233,BMG160
1234,MFD_ARIZONA_I2C
1235,BATMAN_ADV
1236,MODULE_SIG_FORCE
1237,W1_SLAVE_DS2405
1238,CHARGER_RT9455
1239,MEDIA_TUNER_FC2580
1240,VIDEO_UPD64031A
1241,SENSORS_LM25066
1242,PA12203001
1243,VIDEO_AD9389B
1244,MFD_88PM805
1245,MEDIA_TUNER_TDA18218
1246,I2C_GPIO
1247,SENSORS_LTC2978
1248,AD7606
1249,SND_SOC_AMD_CZ_RT5645_MACH
1250,MEDIA_TUNER_QM1D1B0004
1251,CHARGER_SMB347
1252,JSA1212
1253,BME680_I2C
1254,DA311
1255,DRM_SII902X
1256,CHARGER_ADP5061
1257,LEDS_TPS6105X
1258,VIDEO_TEA6415C
1259,RAPIDIO_MPORT_CDEV
1260,MMC35240
1261,FXOS8700_I2C
1262,VIDEO_CS5345
1263,VIDEO_UDA1342
1264,DRM_PANEL_ASUS_Z00T_TM5P5_NT35596
1265,W1_SLAVE_THERM
1266,EEPROM_MAX6875
1267,ICS932S401
1268,VIDEO_SONY_BTF_MPX
1269,DVB_LGDT330X
1270,BATTERY_GAUGE_LTC2941
1271,MEDIA_TUNER_MT20XX
1272,GPIO_MAX732X
1273,INTEL_ISH_FIRMWARE_DOWNLOADER
1274,DRM_DW_HDMI
1275,MFD_SEC_CORE
1276,NET_MPLS_GSO
1277,VSOCKETS
1278,COMMON_CLK_MAX9485
1279,DVB_TS2020
1280,SENSORS_TSL2550
1281,RAPIDIO_CPS_XX
1282,MFD_BD9571MWV
1283,BATTERY_BQ27XXX_I2C
1284,CHARGER_PCF50633
1285,SENSORS_UCD9200
1286,VIDEO_THS8200
1287,DVB_TDA1004X
1288,VIDEO_BT866
1289,SENSORS_ADM1275
1290,TPS6507X
1291,BATTERY_MAX17042
1292,VIDEO_TVEEPROM
1293,MEDIA_TUNER_FC0011
1294,VIDEO_I2C
1295,LEDS_LM3601X
1296,XFRM_IPCOMP
1297,LEDS_TRIGGER_AUDIO
1298,DRM_PANEL_SIMPLE
1299,SENSORS_IRPS5401
1300,SND_SOC_AMD_CZ_DA7219MX98357_MACH
1301,VIDEO_ADV7842
1302,SND_SOC_ARIZONA
1303,DVB_AU8522
1304,CRYPTO_ECHAINIV
1305,EXTCON_MAX77693
1306,T5403
1307,IIO_SW_TRIGGER
1308,I2C_KEMPLD
1309,NTB_INTEL
1310,X86_DECODER_SELFTEST
1311,HW_RANDOM_VIRTIO
1312,LEDS_SGM3140
1313,XFRM_AH
1314,MFD_SI476X_CORE
1315,VIDEO_TEA6420
1316,BT_INTEL
1317,ATALK
1318,MFD_TPS65912
1319,I2C_PARPORT
1320,DVB_PLL
1321,YENTA
1322,CHARGER_MAX77693
1323,VIDEO_BT856
1324,I2C_OCORES
1325,REGULATOR_PV88090
1326,DVB_M88DS3103
1327,CAN_VCAN
1328,W1_SLAVE_DS250X
1329,GPIO_MAX7300
1330,CRYPTO_LZO
1331,MFD_TI_LMU
1332,DS1682
1333,ATM
1334,PCF50633_GPIO
1335,INET_SCTP_DIAG
1336,SENSORS_TPS53679
1337,GPIO_PCA953X
1338,IEEE802154
1339,NTB_PINGPONG
1340,VIDEO_M52790
1341,RESET_HISI
1342,BMC150_ACCEL
1343,SCSI
1344,PERF_EVENTS_INTEL_CSTATE
1345,SENSORS_IBM_CFFPS
1346,MC3230
1347,CHR_DEV_ST
1348,STK3310
1349,NET_9P
1350,W1_MASTER_SGI
1351,BCM7XXX_PHY
1352,DS4424
1353,REGULATOR_PCF50633
1354,IIO_ST_LSM6DSX
1355,W1_SLAVE_DS2406
1356,X25
1357,COMMON_CLK_MEDIATEK
1358,SENSORS_IR38064
1359,GPIO_AMD8111
1360,MFD_TI_LP873X
1361,MTD_CFI_INTELEXT
1362,SND_SEQ_DUMMY
1363,RPMSG_CHAR
1364,GNSS_SERIAL
1365,NTB_AMD
1366,NTB_TOOL
1367,CRYPTO_BLAKE2B
1368,MODULE_SIG_ALL
1369,CRYPTO_USER
1370,DRM_PANEL_LVDS
1371,INGENIC_CGU_COMMON
1372,PERF_EVENTS_INTEL_UNCORE
1373,CHARGER_BQ24257
1374,SCSI_ENCLOSURE
1375,ST_UVIS25
1376,REGULATOR_LP8755
1377,MFD_MC13XXX
1378,INTEL_TH_PCI
1379,AD5064
1380,SATA_AHCI
1381,BATTERY_CW2015
1382,SND_SOC_SOF
1383,SND_SOC_MC13783
1384,REGMAP_SCCB
1385,VL53L0X_I2C
1386,W1_MASTER_GPIO
1387,REGULATOR_ACT8865
1388,VIDEO_VPX3220
1389,VIDEO_KS0127
1390,W1_SLAVE_DS2413
1391,CROS_EC_I2C
1392,SND_SOC_TI_SDMA_PCM
1393,SENSORS_APDS990X
1394,FB_IMSTT
1395,NFC_HCI
1396,COMMON_CLK_IPROC
1397,TCG_TIS_ST33ZP24_I2C
1398,VIDEO_ADV7175
1399,REGULATOR_SLG51000
1400,PPS_CLIENT_KTIMER
1401,DVB_ZL10353
1402,SND_SOC_FSL_EASRC
1403,REGULATOR_AD5398
1404,MFD_TPS65912_I2C
1405,DRM_RCAR_DW_HDMI
1406,DVB_S5H1420
1407,RAPIDIO_CPS_GEN2
1408,CHR_DEV_SCH
1409,BATTERY_BQ27XXX_HDQ
1410,W1_SLAVE_DS2423
1411,TRIM_UNUSED_KSYMS
1412,SX9500
1413,BATTERY_DS2760
1414,INTEL_SOC_DTS_IOSF_CORE
1415,FUJITSU_LAPTOP
1416,NTB_PERF
1417,VIDEO_ADV7180
1418,DVB_TDA10023
1419,DRM_PANEL_SAMSUNG_S6E63J0X03
1420,DVB_STV090x
1421,SND_MESON_CODEC_GLUE
1422,NLS_UTF8
1423,SM_FTL
1424,GP2AP002
1425,DPS310
1426,FB_UDL
1427,GPIO_TPIC2810
1428,PCF50633_ADC
1429,SENSORS_IBMAEM
1430,PING
1431,DVB_AF9013
1432,DRM_PANEL_PANASONIC_VVX10F034N00
1433,DVB_VES1820
1434,LEDS_REGULATOR
1435,BLK_DEV_NVME
1436,SND_OPL3_LIB
1437,CC10001_ADC
1438,VITESSE_PHY
1439,DVB_STV0299
1440,VIDEO_OV7670
1441,ADJD_S311
1442,CRYPTO_LIB_CURVE25519_GENERIC
1443,VIDEO_ADV7393
1444,DS1803
1445,DVB_RTL2832
1446,OPENVSWITCH
1447,UNIX_DIAG
1448,DRM_PANEL_ELIDA_KD35T133
1449,SENSORS_ISL29028
1450,NET_UDP_TUNNEL
1451,ADUX1020
1452,RFD_FTL
1453,SND_MESON_AXG_TDM_INTERFACE
1454,SND_MESON_AXG_TDM_FORMATTER
1455,DRM_PANEL_SAMSUNG_S6D16D0
1456,MFD_IQS62X
1457,MDIO_THUNDER
1458,MTD_RAW_NAND
1459,MAC802154
1460,RFKILL
1461,USB_CHIPIDEA_MSM
1462,BME680
1463,MTD_SLRAM
1464,EEPROM_IDT_89HPESX
1465,HSR
1466,BATTERY_RT5033
1467,INFINIBAND
1468,INPUT_POLLDEV
1469,MEMSTICK_R592
1470,INFTL
1471,TPS6105X
1472,SENSORS_BH1770
1473,MEMSTICK_TIFM_MS
1474,DVB_CXD2841ER
1475,W1_MASTER_DS1WM
1476,NTB_IDT
1477,ZOPT2201
1478,W1_SLAVE_DS2433
1479,MFD_MC13XXX_I2C
1480,EXTCON_ADC_JACK
1481,MTD_BLKDEVS
1482,SND_SOC_TI_EDMA_PCM
1483,DVB_TDA18271C2DD
1484,DRM_PANEL_SHARP_LQ101R1SX01
1485,CRYPTO_LZ4HC
1486,LZ4HC_COMPRESS
1487,SENSORS_MAX8688
1488,REGULATOR_BD9571MWV
1489,FB_SMSCUFX
1490,DVB_MT352
1491,GPIO_UCB1400
1492,IPV6
1493,INET_TUNNEL
1494,DVB_CX24116
1495,CEPH_LIB
1496,CAN
1497,ZSTD_COMPRESS
1498,NETDEV_NOTIFIER_ERROR_INJECT
1499,CRYPTO_USER_API_RNG
1500,BATTERY_DA9150
1501,QCOM_VADC_COMMON
1502,DVB_STV0910
1503,REGULATOR_FAN53555
1504,NVME_TARGET_FC
1505,MFD_DA9063
1506,SERIO_PS2MULT
1507,VIDEO_TVP5150
1508,EEPROM_93CX6
1509,BACKLIGHT_CARILLO_RANCH
1510,MFD_SUN6I_PRCM
1511,DRM_PANEL_XINPENG_XPP055C272
1512,VSOCKETS_LOOPBACK
1513,MFD_MENF21BMC
1514,ASUS_LAPTOP
1515,CAIF_USB
1516,DRM_PANEL_FEIYANG_FY07024DI26A30D
1517,CEC_CORE
1518,DRM_SII9234
1519,PHONET
1520,NETLINK_DIAG
1521,NFC_NCI
1522,DRM_PANEL_OSD_OSD101T2587_53TS
1523,XFRM_ESP
1524,DRM_NWL_MIPI_DSI
1525,VIDEO_SAA7110
1526,CAIF_NETDEV
1527,PACKET
1528,INPUT_MOUSEDEV
1529,DRM_TI_TPD12S015
1530,MFD_LM3533
1531,MMC_MTK
1532,HMC425
1533,DRM_SIL_SII8620
1534,DVB_STV6110x
1535,INPUT_EVDEV
1536,ZSTD_DECOMPRESS
1537,PPS_CLIENT_GPIO
1538,MFD_88PM800
1539,REGULATOR_PFUZE100
1540,REGULATOR_TPS6507X
1541,DVB_DS3000
1542,SENSORS_ISL68137
1543,SND_VX_LIB
1544,SRF04
1545,DVB_S5H1411
1546,DRM_ANALOGIX_ANX6345
1547,MTD_CFI_STAA
1548,MTD_PHYSMAP
1549,HX711
1550,DRM_PANEL_RAYDIUM_RM68200
1551,VIDEO_BT819
1552,CFG80211
1553,DRM_PARADE_PS8640
1554,DRM_PANEL_ORISETECH_OTM8009A
1555,IIO_HRTIMER_TRIGGER
1556,DVB_ISL6423
1557,MFD_AXP20X_I2C
1558,MFD_AXP20X
1559,PCI_DOMAINS
1560,PCI_LOCKLESS_CONFIG
1561,PCI_DIRECT
1562,PMC_ATOM
1563,PCI
1564,EXTCON_ARIZONA
1565,GPIO_BD9571MWV
1566,DRM_SIS
1567,DRM_NXP_PTN3460
1568,DVB_STV0288
1569,REALTEK_PHY
1570,REGULATOR_S2MPA01
1571,REGULATOR_MP8859
1572,DA9150_GPADC
1573,HP_WMI
1574,GPIO_LP873X
1575,DRM_ARCPGU
1576,QRTR
1577,VIDEO_THS7303
1578,VIDEO_TUNER
1579,GENERIC_ADC_THERMAL
1580,MTD_SM_COMMON
1581,MTD_NAND_RICOH
1582,REGULATOR_LP3972
1583,HMC6352
1584,DVB_STB0899
1585,MTD_PCI
1586,DVB_TDA826X
1587,UIO_DMEM_GENIRQ
1588,VIDEO_ADV7343
1589,DRM_PANEL_RAYDIUM_RM67191
1590,CM36651
1591,TCM_PSCSI
1592,DRM_PANEL_TRULY_NT35597_WQXGA
1593,BMA400
1594,DRM_CHRONTEL_CH7033
1595,DVB_ISL6421
1596,DRM_PANEL_SITRONIX_ST7701
1597,DRM_CDNS_DSI
1598,NVME_TARGET
1599,MSI_WMI
1600,DRM_RCAR_LVDS
1601,MS5611
1602,REGULATOR_MAX14577
1603,IIO_ST_PRESS_I2C
1604,EEPROM_EE1004
1605,CHARGER_MAX14577
1606,DVB_MT312
1607,SERIO_CT82C710
1608,DRM_LVDS_CODEC
1609,DVB_CX24123
1610,DRM_PANEL_OLIMEX_LCD_OLINUXINO
1611,L2TP
1612,DRM_PARADE_PS8622
1613,DRM_PANEL_RONBO_RB070D30
1614,REGULATOR_TPS65912
1615,SERIO_GPIO_PS2
1616,CAN_BCM
1617,NXP_TJA11XX_PHY
1618,SND_SOC_ES8328_SPI
1619,DVB_CX24120
1620,DVB_TC90522
1621,DVB_ZL10039
1622,AD525X_DPOT_I2C
1623,DRM_THINE_THC63LVD1024
1624,MFD_LP3943
1625,ATM_LANE
1626,CRYPTO_GF128MUL
1627,IPV6_FOU
1628,I2C_AMD_MP2
1629,REGULATOR_MC13783
1630,NLS_CODEPAGE_869
1631,PACKET_DIAG
1632,I2C_DESIGNWARE_PLATFORM
1633,USERIO
1634,DRM_PANEL_INNOLUX_P079ZCA
1635,FS_MBCACHE
1636,BLK_MQ_PCI
1637,IIO_KFIFO_BUF
1638,DRM_TOSHIBA_TC358764
1639,CROS_EC_DEBUGFS
1640,CROS_EC_SENSORHUB
1641,MTD_BLOCK2MTD
1642,IIO_TRIGGERED_BUFFER
1643,IIO
1644,DVB_TDA10086
1645,REGULATOR_DA9211
1646,FIXED_PHY
1647,SENSORS_MAX31785
1648,TCG_TIS_I2C_INFINEON
1649,REGULATOR_ROHM
1650,VIDEO_ML86V7667
1651,IIO_SYSFS_TRIGGER
1652,DELL_SMBIOS
1653,FB_SSD1307
1654,BLK_DEV_RZ1000
1655,BTRFS_FS
1656,DRM_PANEL_KINGDISPLAY_KD097D04
1657,DRM_PANEL_BOE_TV101WUM_NL6
1658,MTD_NAND_DENALI_PCI
1659,REGULATOR_TPS51632
1660,COMMON_CLK_SAMSUNG
1661,GFS2_FS
1662,DRM_PANEL_SONY_ACX424AKP
1663,I2C_MLXCPLD
1664,DVB_TUNER_ITD1000
1665,VIRTIO_VSOCKETS
1666,DVB_CX22702
1667,INPUT_JOYDEV
1668,VIDEO_AK881X
1669,IIO_INTERRUPT_TRIGGER
1670,SND_SUN8I_ADDA_PR_REGMAP
1671,ZPA2326
1672,DVB_LNBP21
1673,BACKLIGHT_LP855X
1674,DRM_PANEL_SAMSUNG_S6E8AA0
1675,DVB_STV0297
1676,DVB_SI2168
1677,DVB_MB86A20S
1678,AF_RXRPC
1679,LOCK_TORTURE_TEST
1680,NET_IP_TUNNEL
1681,NET_IPVTI
1682,LEDS_LM3533
1683,BACKLIGHT_RAVE_SP
1684,DRM_PANEL_FEIXIN_K101_IM2BA02
1685,MMC_SDHCI_PCI
1686,XILINX_PR_DECOUPLER
1687,TCG_TIS_I2C_ATMEL
1688,DVB_TUNER_CX24113
1689,REGULATOR_TPS6105X
1690,ACPI_WMI
1691,VIDEO_APTINA_PLL
1692,LEDS_MLXREG
1693,DRM_TOSHIBA_TC358768
1694,LZO_COMPRESS
1695,MMC_USDHI6ROL0
1696,VIDEO_TDA1997X
1697,MFD_SKY81452
1698,DVB_TDA8083
1699,DRM_MIPI_DBI
1700,DVB_STV6111
1701,X86_MSR
1702,DECNET
1703,DRM_I2C_ADV7511
1704,VIDEOBUF2_DMA_CONTIG
1705,VSOCKETS_DIAG
1706,GPIO_AMD_FCH
1707,DVB_A8293
1708,I82092
1709,HID_SENSOR_GYRO_3D
1710,W1_SLAVE_DS2430
1711,XILLYBUS
1712,DVB_STV0900
1713,RC_CORE
1714,DRM_MEGACHIPS_STDPXXXX_GE_B850V3_FW
1715,DVB_DRXK
1716,SND_MESON_CARD_UTILS
1717,ISL29003
1718,REGULATOR_TPS65023
1719,AD7606_IFACE_PARALLEL
1720,BATTERY_DS2782
1721,NET_FOU
1722,SND_SOC_ACPI
1723,REGULATOR_LP3971
1724,PCI_PF_STUB
1725,RCU_PERF_TEST
1726,MTD_CMDLINE_PARTS
1727,BLK_DEV_IT821X
1728,SATA_SIL24
1729,DMABUF_SELFTESTS
1730,MFD_BCM590XX
1731,IOMMU_IO_PGTABLE
1732,SND_SOC_ACPI_INTEL_MATCH
1733,USB_CHIPIDEA_GENERIC
1734,SERIO_ALTERA_PS2
1735,FPGA_BRIDGE
1736,VIDEO_SR030PC30
1737,REGULATOR_MAX77826
1738,INPUT_FF_MEMLESS
1739,KXSD9
1740,DVB_LG2160
1741,VIDEO_SAA7185
1742,DELL_WMI_AIO
1743,DRM_PANEL_SHARP_LS043T1LE01
1744,DHT11
1745,DRM_SIMPLE_BRIDGE
1746,UIO_PRUSS
1747,CAN_DEV
1748,SATA_ACARD_AHCI
1749,DRM_PANEL_NOVATEK_NT35510
1750,DVB_ZL10036
1751,MTD_REDBOOT_PARTS
1752,DVB_ATBM8830
1753,W1_SLAVE_DS2805
1754,NLS_CODEPAGE_855
1755,BT_HCIBTSDIO
1756,SND_MESON_AXG_FIFO
1757,BLK_DEV_JMICRON
1758,DVB_CXD2099
1759,DRM_PANEL_SAMSUNG_S6E88A0_AMS452EF01
1760,NLS_MAC_GREEK
1761,DVB_SI2165
1762,NET_9P_VIRTIO
1763,CROS_EC_ISHTP
1764,REGULATOR_TPS65086
1765,DRM_PANEL_SAMSUNG_S6E3HA2
1766,MTD_ROM
1767,DRM_PANEL_BOE_HIMAX8279D
1768,MMU_NOTIFIER
1769,VIDEO_ADV7183
1770,DRM_TI_TFP410
1771,CAN_GW
1772,DVB_S5H1432
1773,REGULATOR_88PG86X
1774,ALIENWARE_WMI
1775,BLK_DEV_OPTI621
1776,DVB_LGDT3305
1777,DVB_S5H1409
1778,INTEL_SPEED_SELECT_INTERFACE
1779,NLS_CODEPAGE_1251
1780,REGULATOR_DA9210
1781,MSPRO_BLOCK
1782,DVB_TDA10021
1783,MTD_CFI_AMDSTD
1784,VIDEO_TC358743
1785,NVME_TARGET_LOOP
1786,VOP
1787,DVB_TDA10071
1788,SSFDC
1789,REGULATOR_MAX77693
1790,MTD_UBI
1791,NLS_ISO8859_4
1792,HID_SENSOR_ACCEL_3D
1793,RDS
1794,MFD_RETU
1795,MFD_RT5033
1796,INT3406_THERMAL
1797,LEDS_CLASS_FLASH
1798,DVB_STB6000
1799,CROS_USBPD_NOTIFY
1800,MTD_DOCG3
1801,REGULATOR_PV88080
1802,DVB_DIB3000MC
1803,LLC2
1804,CRYPTO_MD4
1805,W1_SLAVE_SMEM
1806,VIDEO_ST_MIPID02
1807,DRM_PANEL_LEADTEK_LTK500HD1829
1808,SERIO_RAW
1809,NLS_ISO8859_13
1810,CROS_EC_CHARDEV
1811,IOMMU_IO_PGTABLE_LPAE
1812,AXP288_ADC
1813,NFC_ST_NCI
1814,FTL
1815,PINCTRL_MCP23S08_I2C
1816,DRM_PANEL_ILITEK_ILI9881C
1817,DVB_TDA10048
1818,BACKLIGHT_LM3630A
1819,IIO_SW_DEVICE
1820,DVB_LGDT3306A
1821,PWM_LPSS
1822,FPGA_DFL_FME
1823,DRM_TI_SN65DSI86
1824,LG_LAPTOP
1825,BT_MTKSDIO
1826,ATA
1827,REGULATOR_MAX8952
1828,BLK_DEV_IT8213
1829,MTD_CFI_UTIL
1830,MTD_GEN_PROBE
1831,AQUANTIA_PHY
1832,SERIO_ARC_PS2
1833,REGULATOR_ISL9305
1834,COMMON_CLK_BD718XX
1835,F2FS_FS
1836,GPIO_LP3943
1837,CRYPTO_USER_API_AEAD
1838,NLS_MAC_TURKISH
1839,EDAC_I5000
1840,REGULATOR_S5M8767
1841,SOC_BRCMSTB
1842,DRM_PANEL_JDI_LT070ME05000
1843,DVB_BCM3510
1844,MDIO_I2C
1845,SFP
1846,MMC_HSQ
1847,REGULATOR_DA9062
1848,RC_MAP
1849,CRYPTO_CAMELLIA_AESNI_AVX_X86_64
1850,MTD_ABSENT
1851,AXP20X_POWER
1852,REGULATOR_ISL6271A
1853,DVB_CORE
1854,INPUT_EVBUG
1855,CRYPTO_USER_API_SKCIPHER
1856,SND_SOC_WSA881X
1857,BLK_DEV_SLC90E66
1858,DRM_DISPLAY_CONNECTOR
1859,MP2629_ADC
1860,VIDEOBUF2_DMA_SG
1861,NLS_CODEPAGE_950
1862,CRYPTO_FCRYPT
1863,REGULATOR_TPS65132
1864,MICROCHIP_PHY
1865,DRM_PANEL_VISIONOX_RM69299
1866,REGULATOR_LM363X
1867,DVB_EC100
1868,CAN_RAW
1869,DVB_L64781
1870,NLS_KOI8_R
1871,SERIO_PARKBD
1872,LEDS_INTEL_SS4200
1873,BLK_DEV_ALI15X3
1874,DRM_PANEL_SEIKO_43WVF1G
1875,WMI_BMOF
1876,INTEL_WMI_SBL_FW_UPDATE
1877,CRC4
1878,ALTERA_FREEZE_BRIDGE
1879,DVB_ASCOT2E
1880,NTFS_FS
1881,CRYPTO_LZ4
1882,NVRAM
1883,IIO_ST_PRESS
1884,VIDEO_S5K5BAF
1885,CRYPTO_CAST6
1886,DRM_PANEL_ROCKTECH_JH057N00900
1887,MFD_MP2629
1888,INET6_IPCOMP
1889,INET6_XFRM_TUNNEL
1890,NFTL
1891,DVB_TUNER_DIB0070
1892,DRM_TOSHIBA_TC358767
1893,REGULATOR_FIXED_VOLTAGE
1894,PPS
1895,BLK_DEV_PIIX
1896,MTD_PLATRAM
1897,BCM_NET_PHYLIB
1898,KUNIT_ALL_TESTS
1899,DVB_STV0367
1900,NOP_USB_XCEIV
1901,BLK_DEV_PDC202XX_OLD
1902,CRYPTO_XXHASH
1903,LEDS_LM36274
1904,EXTCON_USBC_CROS_EC
1905,XFRM_ALGO
1906,CRYPTO_USER_API_HASH
1907,CRYPTO_MD5
1908,QRTR_TUN
1909,BLK_DEV_AMD74XX
1910,MFD_MADERA_I2C
1911,BLK_DEV_TC86C001
1912,BT_MTKUART
1913,DVB_RTL2830
1914,CRYPTO_LIB_BLAKE2S_GENERIC
1915,W1_SLAVE_DS2431
1916,REGULATOR_S2MPS11
1917,SND_SOC_RT711
1918,SND_SOC_RT711_SDW
1919,DVB_DIB7000P
1920,DVB_AF9033
1921,BCM54140_PHY
1922,BLK_DEV_HPT366
1923,SND_AUDIO_GRAPH_CARD
1924,NLS_CODEPAGE_936
1925,PWM_LPSS_PCI
1926,DVB_M88RS2000
1927,XILINX_XADC
1928,IPMI_WATCHDOG
1929,STM_DUMMY
